7.128184148506e-01,-9.104823935619e-01
1.054306860593e-01,1.248506380397e+00
4.510857105981e-01,1.568533966896e+00
-2.090334545472e-01,-7.298512778630e-01
2.512271766387e-01,4.428414401173e-01
-1.148481939431e-01,1.558557391747e-01
-3.479529459998e-01,-1.364395687306e-01
1.008591428270e-01,-3.661981563725e-01
-2.360131532194e-01,-9.501114767628e-01
1.402958680653e-01,6.884152861949e-01
2.970772537824e-01,7.711309369089e-01
5.463597431423e-02,4.301846616523e-02
2.971630954353e-02,-3.554745939368e-01
-2.835177622066e-01,-4.928046946816e-01
4.105763904667e-02,3.676823256707e-01
8.402623326860e-02,9.562141363291e-02
-7.053189459516e-01,-1.745008800498e+00
2.638521055561e-01,5.049418119963e-01
1.951193835625e-01,9.056615452040e-01
-4.466290252730e-02,-1.267116092169e-01
5.308295534087e-01,1.679387842736e-01
-2.144806401613e-01,-2.247137947887e-01
-2.771698952705e-01,2.178842549770e-01
4.099802408694e-02,-8.361866364637e-02
7.813929164666e-02,-3.454879245044e-01
1.256963241575e-01,3.623225697348e-01
2.337803851630e-01,8.967322550485e-01
-1.128445695769e-01,-4.295144985918e-01
-5.306132853875e-01,-1.501579279627e+00
1.007483107826e-01,4.343474102104e-01
